id,title,group,priority,has_purpose,visual_status,issue_code,field,finding,recommended_action,verified,verification_note,gate_e_label,gate_e_note
ea_archer_step_back,Archer Step Back,Yoga,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Steps; Title↔Steps,"Steps are exactly identical to another differently named exercise: Archer Step Back, Archer Stepback.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),DEDUP_CANDIDATE,"near-identical titles (ratio=0.97), diff words: ['back', 'step', 'stepback']"
ea_archer_stepback,Archer Stepback,Yoga,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Steps; Title↔Steps,"Steps are exactly identical to another differently named exercise: Archer Step Back, Archer Stepback.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),DEDUP_CANDIDATE,"near-identical titles (ratio=0.97), diff words: ['back', 'step', 'stepback']"
ea_bow_pose,Bow Pose,Yoga,P2,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.,REAL,"Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: lifestyle words: ['desk', 'desk-bound']",FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_bow_pose,Bow Pose,Yoga,P2,True,PASS,POSTURE_CAUSAL,Purpose; Purpose/Steps,Attributes posture/tightness to a single lifestyle cause or implies one exercise corrects it without assessment.,Describe the movement/muscles and mobility target; avoid diagnosing a posture problem or promising to reverse it.,REAL,Purpose attributes tightness to sitting/lifestyle,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_cat_pose,Cat Pose,Yoga,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.,REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: lifestyle words: ['sitting'],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_criss_cross_bow_tie_pose,Criss Cross Bow Tie Pose,Yoga,P1,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,"Replace with 'can', 'may', 'often', 'a useful option', or a specific observable training effect.",REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: absolute/comparative words: ['almost nothing else'],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_criss_cross_bow_tie_pose,Criss Cross Bow Tie Pose,Yoga,P1,True,PASS,SUPERLATIVE_CLAIM,Purpose; Purpose/Steps,"Uses a best/most/only/comparative claim without a defined population, outcome or evidence threshold.","State the direct training effect, or soften to 'can', 'may', 'often', 'a useful option' and define the comparison if it matters.",REAL,Comparative/superlative language confirmed in Purpose text,PERFORMANCE_CLAIM,Gate E: genuine unqualified comparative/exclusivity claim about training effect -- needs softening
ea_crow_pose,Crow Pose,Yoga,P1,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,"Add wrist/shoulder risk tags, difficulty=Advanced, cushion/wall/regression guidance, and stop-if-pain cue.; Require difficulty, prerequisites, regressions and relevant joint/region safety tags before publication.",REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: contraindications field is None -- wrist/shoulder risk tags genuinely missing (difficulty=advanced already correct),METADATA_DEFECT,"Gate E: confirmed real (contraindications/safety-language gap), not a phrase-pattern match"
ea_eagle_arms_chin_into_chest,Eagle Arms Chin Into Chest,Yoga,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.,REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: lifestyle words: ['desk'],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_easy_seated_twist_pose,Easy Seated Twist Pose,Yoga,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.,REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: lifestyle words: ['sitting'],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_gate_pose_rounding_spine_looking_up,Gate Pose Rounding Spine Looking Up,Yoga,P1,True,PASS,SUPERLATIVE_CLAIM,Purpose; Purpose/Steps,"Uses a best/most/only/comparative claim without a defined population, outcome or evidence threshold.","State the direct training effect, or soften to 'can', 'may', 'often', 'a useful option' and define the comparison if it matters.",REAL,Comparative/superlative language confirmed in Purpose text,PERFORMANCE_CLAIM,Gate E: genuine unqualified comparative/exclusivity claim about training effect -- needs softening
ea_half_lotus,Half Lotus,Yoga,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.,REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: lifestyle words: ['sitting'],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_high_plank,High Plank,Yoga,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.,REAL,,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_pigeon_glutes_stretch,Pigeon Glutes Stretch,Yoga,P2,True,PASS,SPINE_CUE,Purpose; Purpose/Steps; Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.,REAL,,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_pigeon_pose,Pigeon Pose,Yoga,P1,True,PASS,PRIOR_REAUDIT,Purpose/Steps; Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,"Replace with 'can', 'may', 'often', 'a useful option', or a specific observable training effect.",REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: absolute/comparative words: ['one of the'],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_pigeon_pose,Pigeon Pose,Yoga,P1,True,PASS,SPINE_CUE,Purpose/Steps; Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.,REAL,,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_puppy_pose,Puppy Pose,Yoga,P1,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps,"The conditional context helps, but 'the lower back is not involved' and 'the best shape' are still too absolute. Say it reduces lumbar demand for some users while emphasizing shoulder/thoracic range.","Replace with 'can', 'may', 'often', 'a useful option', or a specific observable training effect.",REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: absolute/comparative words: ['best '],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_puppy_pose,Puppy Pose,Yoga,P1,True,PASS,SUPERLATIVE_CLAIM,Purpose; Purpose/Steps,"Uses a best/most/only/comparative claim without a defined population, outcome or evidence threshold.","State the direct training effect, or soften to 'can', 'may', 'often', 'a useful option' and define the comparison if it matters.",REAL,Comparative/superlative language confirmed in Purpose text,STYLE_HYPERBOLE,"Gate E: vague enthusiasm, no specific measurable comparative claim"
ea_wild_thing_pose,Wild Thing Pose,Yoga,P1,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,"Add wrist/shoulder/back tags, Advanced difficulty, prerequisite side-plank control, regression and controlled-range cue.; Require difficulty, prerequisites, regressions and relevant joint/region safety tags before publication.",REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: contraindications field is None -- wrist/shoulder/back risk tags genuinely missing (difficulty=advanced already correct),METADATA_DEFECT,"Gate E: confirmed real (contraindications/safety-language gap), not a phrase-pattern match"
